Generation,Individual,theta_5_c,pr_scbc,theta_w_c,pr_orc,Fitness,ThermalEfficiency,ExergyEfficiency,Cost
7,33,599.6190,3.3407,117.0424,3.3946,0.438600,N/A,N/A,N/A
7,34,599.2420,3.1926,116.5263,3.3509,0.438400,N/A,N/A,N/A
7,35,599.2420,3.1926,125.3037,3.3509,0.438400,N/A,N/A,N/A
7,36,599.8897,3.1579,121.3573,3.6186,0.439700,N/A,N/A,N/A
7,37,592.2370,3.1579,125.1722,3.4750,0.435800,N/A,N/A,N/A
7,38,600.0000,3.1661,116.5399,3.4163,0.439000,N/A,N/A,N/A
7,39,600.0000,3.1661,116.5399,3.1998,0.438100,N/A,N/A,N/A
7,40,599.1715,3.3565,123.5988,3.5691,0.439100,N/A,N/A,N/A
7,41,600.0000,3.1663,117.8673,3.6004,0.439700,N/A,N/A,N/A
7,42,597.9750,3.2583,127.5737,3.3689,0.437900,N/A,N/A,N/A
7,43,582.9195,3.2583,121.2701,3.3689,0.431400,N/A,N/A,N/A
7,44,599.8095,3.2467,117.8662,3.3800,0.438900,N/A,N/A,N/A
7,45,599.8095,3.2467,117.8662,3.3800,0.438900,N/A,N/A,N/A
7,46,597.6217,3.2641,118.5499,3.5884,0.438700,N/A,N/A,N/A
7,47,600.0000,3.3990,121.6276,3.4223,0.438800,N/A,N/A,N/A
7,48,583.1180,3.2581,119.0728,3.4872,0.432000,N/A,N/A,N/A
7,49,597.1522,3.2581,119.0204,3.4872,0.438200,N/A,N/A,N/A
7,50,600.0000,3.0042,124.1113,3.4600,0.438500,N/A,N/A,N/A
8,1,599.8897,3.1579,121.3573,3.6186,0.439700,N/A,N/A,N/A
8,2,585.5903,3.1414,118.8694,3.4464,0.432900,N/A,N/A,N/A
8,3,599.8095,3.1625,109.9563,3.5935,0.439600,N/A,N/A,N/A
8,4,599.1715,3.3121,116.8793,3.6476,0.439400,N/A,N/A,N/A
8,5,600.0000,3.0923,119.7881,3.3448,0.438500,N/A,N/A,N/A
8,6,599.1115,3.2476,116.3548,3.4346,0.438800,N/A,N/A,N/A
8,7,599.1115,3.2476,109.5271,3.4346,0.438800,N/A,N/A,N/A
8,8,593.6549,3.2154,119.4351,3.7878,0.437700,N/A,N/A,N/A
8,9,599.8496,3.3328,117.2680,3.5377,0.439300,N/A,N/A,N/A
8,10,599.6429,3.1612,120.0992,3.4517,0.438900,N/A,N/A,N/A
8,11,599.6429,3.6880,120.4112,3.4517,0.437700,N/A,N/A,N/A
8,12,600.0000,3.0324,121.7448,3.6259,0.439300,N/A,N/A,N/A
8,13,600.0000,3.0324,116.9310,3.4476,0.438600,N/A,N/A,N/A
8,14,599.4905,3.2131,117.0658,3.4768,0.439100,N/A,N/A,N/A
8,15,599.4905,3.0603,117.0658,3.4768,0.438700,N/A,N/A,N/A
8,16,599.9048,3.1789,118.1912,3.4516,0.439100,N/A,N/A,N/A
8,17,590.5913,3.1789,118.1912,3.4516,0.435100,N/A,N/A,N/A
8,18,598.8381,3.1841,113.3916,3.1202,0.437300,N/A,N/A,N/A
8,19,598.8381,3.1841,118.1897,3.2503,0.437900,N/A,N/A,N/A
8,20,598.7557,3.0375,119.9536,3.6035,0.438700,N/A,N/A,N/A
8,21,598.7557,3.2110,123.1769,3.6035,0.439200,N/A,N/A,N/A
8,22,599.8095,3.2164,117.5129,3.4568,0.439200,N/A,N/A,N/A
8,23,599.8095,3.1472,118.4251,3.4568,0.439000,N/A,N/A,N/A
8,24,600.0000,3.1256,120.1046,3.4397,0.438900,N/A,N/A,N/A
8,25,599.2251,3.1256,120.1046,3.4397,0.438600,N/A,N/A,N/A
8,26,589.6744,3.2849,116.9608,3.4591,0.434800,N/A,N/A,N/A
8,27,599.3952,3.2849,116.9608,3.3674,0.438500,N/A,N/A,N/A
8,28,599.9048,3.2072,121.3223,3.4516,0.439100,N/A,N/A,N/A
8,29,599.9048,3.2072,118.4155,3.2628,0.438400,N/A,N/A,N/A
8,30,598.6059,3.1240,120.9787,3.6747,0.439200,N/A,N/A,N/A
8,31,600.0000,3.2011,120.9787,3.6747,0.440000,N/A,N/A,N/A
8,32,599.9448,3.1407,119.6528,3.5269,0.439300,N/A,N/A,N/A
8,33,599.9448,3.5116,119.6528,3.5269,0.438900,N/A,N/A,N/A
8,34,598.1917,3.2644,122.5729,3.7107,0.439400,N/A,N/A,N/A
8,35,598.1917,3.2644,122.5729,3.6637,0.439200,N/A,N/A,N/A
8,36,599.3952,3.3003,116.8481,3.4876,0.438900,N/A,N/A,N/A
8,37,599.3952,3.4496,116.8481,3.4876,0.438700,N/A,N/A,N/A
8,38,599.2251,3.1132,120.0552,3.4548,0.438700,N/A,N/A,N/A
8,39,599.2251,3.1132,120.0552,3.4548,0.438700,N/A,N/A,N/A
8,40,599.4905,3.3016,120.7325,3.4745,0.438900,N/A,N/A,N/A
8,41,599.4905,3.3016,120.7325,3.4745,0.438900,N/A,N/A,N/A
8,42,600.0000,3.1977,117.3733,3.5485,0.439500,N/A,N/A,N/A
8,43,600.0000,3.1977,117.3733,3.5485,0.439500,N/A,N/A,N/A
8,44,598.8109,3.3316,120.0887,3.5054,0.438700,N/A,N/A,N/A
8,45,598.8109,3.3316,120.0887,3.5054,0.438700,N/A,N/A,N/A
8,46,599.8095,3.3270,117.5129,3.4568,0.438900,N/A,N/A,N/A
8,47,599.8095,3.3209,117.5129,3.4568,0.439000,N/A,N/A,N/A
8,48,600.0000,3.0743,117.0843,3.5377,0.439200,N/A,N/A,N/A
8,49,599.8496,3.2988,119.4351,3.5377,0.439300,N/A,N/A,N/A
8,50,599.8897,3.1579,121.3573,3.6186,0.439700,N/A,N/A,N/A
9,1,600.0000,3.2011,120.9787,3.6747,0.440000,N/A,N/A,N/A
9,2,599.8295,3.1327,118.4740,3.5270,0.439200,N/A,N/A,N/A
9,3,599.8295,3.2576,118.4740,3.4972,0.439300,N/A,N/A,N/A
9,4,597.1983,3.2043,120.2751,3.5760,0.438400,N/A,N/A,N/A
9,5,600.0000,3.2043,120.2751,3.5760,0.439600,N/A,N/A,N/A
9,6,599.6976,3.1196,117.6285,3.4642,0.438900,N/A,N/A,N/A
9,7,599.6976,3.1196,117.6285,3.4642,0.438900,N/A,N/A,N/A
9,8,600.0000,3.2214,119.1590,3.4930,0.439300,N/A,N/A,N/A
9,9,599.6425,3.2214,115.8387,3.4930,0.439200,N/A,N/A,N/A
9,10,599.6500,3.2590,119.1227,3.4657,0.439100,N/A,N/A,N/A
9,11,599.6500,3.2590,119.1227,3.4433,0.439100,N/A,N/A,N/A
9,12,599.9248,3.2482,123.7891,3.5431,0.439500,N/A,N/A,N/A
9,13,599.9248,3.2482,118.4042,3.6370,0.439900,N/A,N/A,N/A
9,14,599.3027,3.2719,120.2225,3.5706,0.439400,N/A,N/A,N/A
9,15,599.3027,3.2719,118.7670,3.5706,0.439400,N/A,N/A,N/A
9,16,599.8897,3.1579,121.3573,3.6242,0.439700,N/A,N/A,N/A
9,17,599.8897,3.1579,121.3573,3.3171,0.438500,N/A,N/A,N/A
9,18,599.7452,3.2496,119.0529,3.5115,0.439300,N/A,N/A,N/A
9,19,599.7452,3.2496,119.0529,3.7960,0.440400,N/A,N/A,N/A
9,20,600.0000,3.1788,120.5164,3.5351,0.439500,N/A,N/A,N/A
9,21,599.8972,3.1825,121.3398,3.8725,0.440600,N/A,N/A,N/A
9,22,600.0000,3.2023,117.2986,3.4972,0.439300,N/A,N/A,N/A
9,23,599.9048,3.1453,117.2986,3.4052,0.438900,N/A,N/A,N/A
9,24,591.5922,3.1974,113.9761,3.4457,0.435600,N/A,N/A,N/A
9,25,593.4470,3.1974,113.9761,3.4457,0.436400,N/A,N/A,N/A
9,26,599.0006,3.3802,124.3354,3.5602,0.438900,N/A,N/A,N/A
9,27,599.0006,3.2058,114.7646,3.5602,0.439200,N/A,N/A,N/A
9,28,596.1841,3.3252,122.1620,3.6411,0.438300,N/A,N/A,N/A
9,29,600.0000,3.2111,121.8707,3.6411,0.439900,N/A,N/A,N/A
9,30,599.0958,3.2310,117.2455,3.6061,0.439400,N/A,N/A,N/A
9,31,599.0958,3.0569,119.9731,3.6061,0.438900,N/A,N/A,N/A
9,32,599.2077,3.1789,119.7019,3.5657,0.439200,N/A,N/A,N/A
9,33,599.2077,3.1356,119.7019,3.5657,0.439100,N/A,N/A,N/A
9,34,600.0000,3.2882,119.7261,3.6792,0.439900,N/A,N/A,N/A
9,35,598.6816,3.2775,119.7261,3.6354,0.439400,N/A,N/A,N/A
9,36,599.0006,3.2134,116.2646,3.6521,0.439500,N/A,N/A,N/A
9,37,599.0006,3.2134,116.2646,3.7171,0.439800,N/A,N/A,N/A
9,38,599.5582,3.5567,118.2660,3.5873,0.438800,N/A,N/A,N/A
9,39,599.5582,3.4118,115.2561,3.5873,0.439200,N/A,N/A,N/A
9,40,600.0000,3.2091,122.2496,3.5275,0.439500,N/A,N/A,N/A
9,41,599.3302,3.2091,122.2496,3.5275,0.439200,N/A,N/A,N/A
9,42,600.0000,3.1883,115.1377,3.5000,0.439400,N/A,N/A,N/A
9,43,598.9644,3.1883,117.7822,3.5000,0.438900,N/A,N/A,N/A
9,44,600.0000,3.0498,119.5591,3.5872,0.439200,N/A,N/A,N/A
9,45,600.0000,3.1150,123.1415,3.5872,0.439400,N/A,N/A,N/A
9,46,599.0958,3.1484,119.2703,3.9207,0.440300,N/A,N/A,N/A
9,47,600.0000,3.1484,119.5103,3.6448,0.439800,N/A,N/A,N/A
9,48,589.1465,3.2579,118.1416,3.6377,0.435200,N/A,N/A,N/A
9,49,591.6554,3.4958,120.5560,3.2582,0.434200,N/A,N/A,N/A
9,50,599.7177,3.2212,120.1926,3.5007,0.439300,N/A,N/A,N/A
10,1,599.8972,3.1825,121.3398,3.8725,0.440600,N/A,N/A,N/A
10,2,600.0000,3.1950,121.1935,3.5881,0.439700,N/A,N/A,N/A
10,3,600.0000,3.1776,121.5709,3.5881,0.439700,N/A,N/A,N/A
10,4,599.5479,3.0388,120.1245,3.7977,0.439700,N/A,N/A,N/A
10,5,599.5479,3.2354,120.1245,3.7977,0.440300,N/A,N/A,N/A
10,6,599.8588,3.2112,120.5857,3.5877,0.439700,N/A,N/A,N/A
10,7,600.0000,3.2112,120.5857,3.5877,0.439700,N/A,N/A,N/A
10,8,599.8726,3.2142,119.7846,3.5632,0.439600,N/A,N/A,N/A
10,9,599.8726,3.2142,116.2838,3.6655,0.440000,N/A,N/A,N/A
10,10,599.5103,3.1526,119.1886,3.6215,0.439500,N/A,N/A,N/A
10,11,599.5103,3.1526,119.1886,3.6215,0.439500,N/A,N/A,N/A
10,12,599.9624,3.4446,120.1374,3.6390,0.439500,N/A,N/A,N/A
10,13,600.0000,3.2297,116.3757,3.6390,0.439900,N/A,N/A,N/A
10,14,599.3408,3.2393,120.3524,3.6550,0.439700,N/A,N/A,N/A
10,15,599.3408,3.2393,117.2435,3.6550,0.439700,N/A,N/A,N/A
10,16,599.4304,3.4143,119.2442,3.5789,0.439100,N/A,N/A,N/A
10,17,600.0000,3.4143,119.2442,3.4126,0.438700,N/A,N/A,N/A
10,18,599.8726,3.2304,120.4618,3.5899,0.439700,N/A,N/A,N/A
10,19,599.8726,3.2304,120.4618,3.7185,0.440200,N/A,N/A,N/A
10,20,599.8726,3.2270,119.6640,3.6860,0.440000,N/A,N/A,N/A
10,21,599.8726,3.2270,119.6640,3.6860,0.440000,N/A,N/A,N/A
10,22,599.8972,3.0864,121.3398,3.8725,0.440300,N/A,N/A,N/A
10,23,599.8972,3.1825,121.3398,3.8725,0.440600,N/A,N/A,N/A
10,24,599.8726,3.2190,113.5929,3.6480,0.439900,N/A,N/A,N/A
10,25,599.8726,3.2190,114.8111,3.6480,0.439900,N/A,N/A,N/A
10,26,599.8634,3.2201,119.9069,3.6849,0.440000,N/A,N/A,N/A
10,27,599.8634,3.0253,117.2807,3.6849,0.439400,N/A,N/A,N/A
10,28,595.0694,3.2719,119.4948,3.5706,0.437600,N/A,N/A,N/A
10,29,599.3027,3.2719,119.4948,3.7285,0.440000,N/A,N/A,N/A
10,30,599.8726,3.2142,119.7846,3.6946,0.440100,N/A,N/A,N/A
10,31,599.8726,3.2142,119.7846,3.6655,0.439900,N/A,N/A,N/A
10,32,599.6513,3.2101,119.8664,3.6077,0.439600,N/A,N/A,N/A
10,33,599.6513,3.2101,119.8664,3.8386,0.440400,N/A,N/A,N/A
10,34,600.0000,3.2051,121.6141,3.6011,0.439800,N/A,N/A,N/A
10,35,600.0000,3.2051,120.9770,3.6011,0.439800,N/A,N/A,N/A
10,36,599.9486,2.8818,116.1519,3.3385,0.437200,N/A,N/A,N/A
10,37,600.0000,3.1854,118.2387,3.7196,0.440200,N/A,N/A,N/A
10,38,599.8634,3.2201,119.9069,3.6522,0.439900,N/A,N/A,N/A
10,39,599.8634,3.2201,119.9069,3.7407,0.440200,N/A,N/A,N/A
10,40,599.9486,3.1918,121.1592,3.8907,0.440700,N/A,N/A,N/A
10,41,599.9486,3.1918,121.1592,3.7736,0.440300,N/A,N/A,N/A
10,42,599.9624,3.2135,119.4603,3.5860,0.439700,N/A,N/A,N/A
10,43,599.9624,3.2135,119.4603,3.5860,0.439700,N/A,N/A,N/A
10,44,600.0000,3.2111,125.5112,3.6411,0.439900,N/A,N/A,N/A
10,45,599.9248,3.2482,123.7891,3.5431,0.439500,N/A,N/A,N/A
10,46,600.0000,3.0816,120.2445,3.6597,0.439600,N/A,N/A,N/A
10,47,600.0000,3.1748,120.2445,3.6597,0.439900,N/A,N/A,N/A
10,48,600.0000,3.2494,120.2488,3.5733,0.439700,N/A,N/A,N/A
10,49,599.6513,3.2381,121.0531,3.5733,0.439500,N/A,N/A,N/A
10,50,600.0000,3.0824,121.3503,3.5872,0.439400,N/A,N/A,N/A
11,1,599.9486,3.1918,121.1592,3.8907,0.440700,N/A,N/A,N/A
11,2,599.9486,3.1938,121.1584,3.7368,0.440200,N/A,N/A,N/A
11,3,599.9486,3.1938,121.1584,3.9371,0.440900,N/A,N/A,N/A
11,4,600.0000,3.2013,120.6233,3.8657,0.440600,N/A,N/A,N/A
11,5,599.8803,3.2013,120.7601,3.8066,0.440400,N/A,N/A,N/A
11,6,599.8726,2.9436,118.0342,3.6144,0.438600,N/A,N/A,N/A
11,7,600.0000,3.6107,118.0342,3.6144,0.438900,N/A,N/A,N/A
11,8,599.8803,3.2013,120.6233,3.7787,0.440300,N/A,N/A,N/A
11,9,599.8803,3.2013,120.6233,3.7787,0.440300,N/A,N/A,N/A
11,10,599.9229,3.1391,121.2495,4.0000,0.440900,N/A,N/A,N/A
11,11,599.9229,3.1391,121.2495,3.8231,0.440400,N/A,N/A,N/A
11,12,600.0000,3.1914,121.2739,3.4272,0.439000,N/A,N/A,N/A
11,13,600.0000,3.1914,121.2739,3.5946,0.439700,N/A,N/A,N/A
11,14,599.9317,3.2126,120.7605,3.4493,0.439100,N/A,N/A,N/A
11,15,599.9317,3.5393,123.5411,3.6267,0.439100,N/A,N/A,N/A
11,16,599.8849,3.1567,119.4818,3.7793,0.440200,N/A,N/A,N/A
11,17,599.8849,3.1567,120.5019,3.7793,0.440200,N/A,N/A,N/A
11,18,599.8726,3.0195,118.0342,3.6800,0.439400,N/A,N/A,N/A
11,19,600.0000,3.2142,118.0342,3.6800,0.440100,N/A,N/A,N/A
11,20,599.8634,3.2201,119.9069,3.7128,0.440100,N/A,N/A,N/A
11,21,599.8634,3.2201,119.9069,3.7128,0.440100,N/A,N/A,N/A
11,22,600.0000,2.9087,120.5331,3.7878,0.439000,N/A,N/A,N/A
11,23,600.0000,3.2763,120.5331,3.7878,0.440300,N/A,N/A,N/A
11,24,599.8680,3.2235,116.6691,3.7133,0.440100,N/A,N/A,N/A
11,25,599.8680,3.2235,119.7854,3.7133,0.440100,N/A,N/A,N/A
11,26,599.3027,3.2719,119.4948,3.7285,0.440000,N/A,N/A,N/A
11,27,599.3027,3.2719,119.4948,3.8209,0.440300,N/A,N/A,N/A
11,28,599.9060,3.2059,120.5331,3.6277,0.439800,N/A,N/A,N/A
11,29,599.9060,3.2059,120.5331,3.8157,0.440400,N/A,N/A,N/A
11,30,599.3027,3.2719,126.2807,3.7285,0.439900,N/A,N/A,N/A
11,31,600.0000,3.2719,119.4948,3.5637,0.439400,N/A,N/A,N/A
11,32,599.7103,3.1289,116.8587,3.7228,0.439900,N/A,N/A,N/A
11,33,599.7103,3.1289,116.8587,3.7228,0.439900,N/A,N/A,N/A
11,34,599.6513,3.1247,121.1077,3.6941,0.439700,N/A,N/A,N/A
11,35,599.6513,3.3791,119.8696,3.6941,0.439700,N/A,N/A,N/A
11,36,600.0000,3.2145,116.7296,3.7433,0.440300,N/A,N/A,N/A
11,37,599.7620,3.2145,116.7296,3.7433,0.440200,N/A,N/A,N/A
11,38,599.9486,3.1488,115.2880,3.7301,0.440100,N/A,N/A,N/A
11,39,599.9486,3.1488,120.9627,3.7301,0.440100,N/A,N/A,N/A
11,40,600.0000,3.1345,122.1583,3.7692,0.440200,N/A,N/A,N/A
11,41,599.8972,3.1345,121.3398,3.7481,0.440000,N/A,N/A,N/A
11,42,600.0000,3.2166,109.3055,3.2643,0.438500,N/A,N/A,N/A
11,43,599.3718,3.0780,114.9383,3.6568,0.439300,N/A,N/A,N/A
11,44,599.6513,2.9914,119.8664,3.7014,0.439200,N/A,N/A,N/A
11,45,599.6513,3.2101,115.4238,3.8386,0.440500,N/A,N/A,N/A
11,46,599.8972,3.1345,120.0075,3.8725,0.440500,N/A,N/A,N/A
11,47,599.8972,3.1345,120.3397,3.8725,0.440500,N/A,N/A,N/A
11,48,599.9743,3.1833,120.7019,3.7752,0.440300,N/A,N/A,N/A
11,49,599.9743,3.2091,120.7019,3.7752,0.440400,N/A,N/A,N/A
11,50,599.7103,3.2248,119.9546,3.7316,0.440100,N/A,N/A,N/A
12,1,599.9486,3.1938,121.1584,3.9371,0.440900,N/A,N/A,N/A
12,2,599.9358,3.1655,121.2044,3.8569,0.440500,N/A,N/A,N/A
12,3,599.9358,3.5174,121.2044,3.8569,0.440100,N/A,N/A,N/A
12,4,599.8870,3.2147,120.1592,4.0000,0.441100,N/A,N/A,N/A
12,5,599.8870,3.3771,117.0842,3.7645,0.440100,N/A,N/A,N/A
12,6,599.8234,3.1856,118.1057,3.9090,0.440700,N/A,N/A,N/A
12,7,599.8234,3.1856,118.1057,3.7613,0.440200,N/A,N/A,N/A
12,8,599.9486,3.2894,121.1588,3.9139,0.440700,N/A,N/A,N/A
12,9,599.9486,3.1928,121.1588,3.9139,0.440800,N/A,N/A,N/A
12,10,599.9145,3.1976,122.0543,3.8559,0.440600,N/A,N/A,N/A
12,11,599.9145,3.3738,120.8908,3.8579,0.440400,N/A,N/A,N/A
12,12,599.6128,3.2055,120.3721,3.9104,0.440700,N/A,N/A,N/A
12,13,600.0000,3.2055,117.0015,3.9104,0.440900,N/A,N/A,N/A
12,14,599.8932,3.2036,120.5782,4.0000,0.441100,N/A,N/A,N/A
12,15,599.8932,3.3188,120.5782,3.7972,0.440200,N/A,N/A,N/A
12,16,599.9486,3.2054,120.4364,3.8302,0.440500,N/A,N/A,N/A
12,17,599.9486,2.9096,120.4364,3.8302,0.439100,N/A,N/A,N/A
12,18,599.9229,3.1391,121.2495,4.0000,0.440900,N/A,N/A,N/A
12,19,599.9229,3.1391,121.2495,4.0000,0.440900,N/A,N/A,N/A
12,20,599.8911,3.1456,125.4991,3.8259,0.440300,N/A,N/A,N/A
12,21,599.8911,3.1456,120.2547,3.7293,0.440000,N/A,N/A,N/A
12,22,599.8803,3.2013,118.0849,3.7927,0.440400,N/A,N/A,N/A
12,23,598.3083,3.2013,120.6917,3.7927,0.439700,N/A,N/A,N/A
12,24,599.6513,3.5287,118.1122,3.7821,0.439700,N/A,N/A,N/A
12,25,599.6513,3.2432,118.1122,3.7821,0.440300,N/A,N/A,N/A
12,26,599.6128,3.2055,120.3721,3.9104,0.440700,N/A,N/A,N/A
12,27,599.6128,3.2055,119.9108,3.9104,0.440700,N/A,N/A,N/A
12,28,597.0255,3.0683,120.8462,3.3808,0.437300,N/A,N/A,N/A
12,29,599.9743,3.0902,118.9096,3.8392,0.440300,N/A,N/A,N/A
12,30,588.4522,3.1368,120.7946,3.7121,0.435100,N/A,N/A,N/A
12,31,599.9101,3.2361,120.7946,3.8478,0.440600,N/A,N/A,N/A
12,32,599.9016,3.1702,121.0048,3.9033,0.440700,N/A,N/A,N/A
12,33,590.8811,3.1702,121.0048,3.9033,0.436900,N/A,N/A,N/A
12,34,600.0000,3.1844,117.5974,3.7215,0.440200,N/A,N/A,N/A
12,35,593.1542,3.0893,117.5974,3.7215,0.437000,N/A,N/A,N/A
12,36,599.9145,3.1750,120.3489,3.6871,0.439900,N/A,N/A,N/A
12,37,599.9145,3.1750,120.7930,3.7544,0.440200,N/A,N/A,N/A
12,38,599.9168,3.1527,124.2616,3.7547,0.440100,N/A,N/A,N/A
12,39,599.9168,2.9293,120.7323,3.7547,0.439000,N/A,N/A,N/A
12,40,599.6128,3.1468,124.1877,3.9104,0.440500,N/A,N/A,N/A
12,41,599.7992,3.1526,120.3721,3.9968,0.440900,N/A,N/A,N/A
12,42,599.9168,3.2292,120.3201,3.7580,0.440300,N/A,N/A,N/A
12,43,589.8655,3.1753,120.3201,3.7580,0.436000,N/A,N/A,N/A
12,44,599.8888,3.1679,120.9815,3.7634,0.440200,N/A,N/A,N/A
12,45,599.8888,3.1679,124.4372,3.7634,0.440200,N/A,N/A,N/A
12,46,599.7787,3.0108,117.9784,3.8271,0.439800,N/A,N/A,N/A
12,47,599.7787,3.2080,118.9724,3.8271,0.440400,N/A,N/A,N/A
12,48,599.9872,3.1511,121.4301,3.7722,0.440200,N/A,N/A,N/A
12,49,599.9872,3.1589,121.4301,3.7405,0.440100,N/A,N/A,N/A
12,50,599.9168,3.1743,120.3205,3.8350,0.440500,N/A,N/A,N/A
13,1,599.8870,3.2147,120.1592,4.0000,0.441100,N/A,N/A,N/A
13,2,599.9070,3.1423,123.3743,3.9130,0.440600,N/A,N/A,N/A
13,3,600.0000,3.1210,123.3743,3.9130,0.440600,N/A,N/A,N/A
13,4,599.9615,2.9131,121.3172,4.0000,0.439700,N/A,N/A,N/A
13,5,583.9488,3.1583,121.3172,3.8145,0.433600,N/A,N/A,N/A
13,6,599.9743,3.1997,119.0799,3.9238,0.440800,N/A,N/A,N/A
13,7,599.9743,3.1997,119.0799,3.9238,0.440800,N/A,N/A,N/A
13,8,599.7060,3.1790,120.3721,3.9536,0.440800,N/A,N/A,N/A
13,9,599.7060,3.1790,120.3721,3.9536,0.440800,N/A,N/A,N/A
13,10,599.9028,3.1711,120.6510,3.7992,0.440300,N/A,N/A,N/A
13,11,599.9028,3.1711,120.6510,3.7992,0.440300,N/A,N/A,N/A
13,12,588.4008,3.0672,120.3687,4.0000,0.435900,N/A,N/A,N/A
13,13,599.8901,3.1011,120.3687,3.9690,0.440700,N/A,N/A,N/A
13,14,599.9016,3.2775,120.6864,3.7848,0.440300,N/A,N/A,N/A
13,15,593.4575,3.2775,120.8108,3.8225,0.437800,N/A,N/A,N/A
13,16,599.9209,3.1987,120.8683,3.9686,0.441000,N/A,N/A,N/A
13,17,599.9209,3.1987,121.3912,3.9686,0.441000,N/A,N/A,N/A
13,18,599.6128,3.1468,124.1877,3.9104,0.440500,N/A,N/A,N/A
13,19,599.9168,3.1743,120.3205,3.8235,0.440400,N/A,N/A,N/A
13,20,599.8675,3.1530,120.7883,3.9268,0.440700,N/A,N/A,N/A
13,21,599.8675,3.1590,120.7883,3.9268,0.440700,N/A,N/A,N/A
13,22,600.0000,3.1391,120.7952,4.0000,0.441000,N/A,N/A,N/A
13,23,599.9168,3.1743,120.3205,3.8350,0.440500,N/A,N/A,N/A
13,24,598.4469,3.1391,122.7127,4.0000,0.440300,N/A,N/A,N/A
13,25,599.9229,3.2161,121.2495,4.0000,0.441100,N/A,N/A,N/A
13,26,600.0000,3.1997,120.7652,3.9238,0.440800,N/A,N/A,N/A
13,27,599.7807,3.5266,120.7652,3.9238,0.440200,N/A,N/A,N/A
13,28,599.6128,3.2055,119.9108,3.9104,0.440700,N/A,N/A,N/A
13,29,600.0000,3.1844,117.5974,4.0000,0.441100,N/A,N/A,N/A
13,30,599.9315,3.1947,121.6065,3.8849,0.440700,N/A,N/A,N/A
13,31,587.6437,3.1952,119.9772,3.9267,0.435600,N/A,N/A,N/A
13,32,599.9572,3.6987,119.2441,3.9682,0.439700,N/A,N/A,N/A
13,33,599.9572,3.2791,119.2441,3.7897,0.440300,N/A,N/A,N/A
13,34,599.9092,3.1722,115.3237,3.7194,0.440100,N/A,N/A,N/A
13,35,599.9092,3.1722,120.6627,3.8691,0.440600,N/A,N/A,N/A
13,36,599.9358,3.2142,124.8948,4.0000,0.441100,N/A,N/A,N/A
13,37,599.9358,3.2142,121.2042,3.9569,0.441000,N/A,N/A,N/A
13,38,600.0000,3.2252,118.6868,3.9536,0.441000,N/A,N/A,N/A
13,39,599.8996,3.1790,118.6868,3.9536,0.440900,N/A,N/A,N/A
13,40,599.8580,3.1909,120.3461,3.8653,0.440600,N/A,N/A,N/A
13,41,599.8580,3.1909,119.3568,3.8774,0.440600,N/A,N/A,N/A
13,42,599.9422,3.0893,121.1814,3.8970,0.440400,N/A,N/A,N/A
13,43,599.9422,3.1796,120.4657,3.8970,0.440700,N/A,N/A,N/A
13,44,598.7703,3.1912,119.8297,3.8169,0.440000,N/A,N/A,N/A
13,45,599.8477,3.1912,119.6464,3.8310,0.440500,N/A,N/A,N/A
13,46,599.9466,3.2046,118.7899,3.9552,0.440900,N/A,N/A,N/A
13,47,599.9466,3.2046,118.7899,3.9552,0.440900,N/A,N/A,N/A
13,48,599.9358,3.1660,124.1201,4.0000,0.441000,N/A,N/A,N/A
13,49,599.9358,3.1660,121.2042,3.9569,0.440900,N/A,N/A,N/A
13,50,599.9743,3.0691,119.0802,3.9122,0.440400,N/A,N/A,N/A
14,1,599.8870,3.2147,120.1592,4.0000,0.441100,N/A,N/A,N/A
14,2,582.0391,3.1893,116.3371,3.9387,0.433200,N/A,N/A,N/A
14,3,599.9370,3.2987,118.8834,3.9387,0.440800,N/A,N/A,N/A
14,4,599.9455,3.1870,119.7002,3.8736,0.440700,N/A,N/A,N/A
14,5,599.9455,3.1870,119.7002,3.9427,0.440900,N/A,N/A,N/A
14,6,600.0000,3.1992,121.0782,3.7025,0.440100,N/A,N/A,N/A
14,7,599.9604,3.4314,121.0782,3.9462,0.440600,N/A,N/A,N/A
14,8,593.0432,3.2424,119.4745,3.9737,0.438100,N/A,N/A,N/A
14,9,599.9168,3.3194,120.7743,3.9776,0.440900,N/A,N/A,N/A
14,10,599.9268,2.8251,123.4290,4.0000,0.438800,N/A,N/A,N/A
14,11,599.9268,3.1734,121.0821,3.9341,0.440800,N/A,N/A,N/A
14,12,599.8995,3.1739,121.1974,3.9059,0.440700,N/A,N/A,N/A
14,13,599.8995,3.1739,121.1974,3.9059,0.440700,N/A,N/A,N/A
14,14,599.9604,3.1916,119.2329,3.9843,0.441000,N/A,N/A,N/A
14,15,599.9604,3.1916,119.2329,3.9843,0.441000,N/A,N/A,N/A
14,16,599.9550,3.2069,120.1420,3.9404,0.440900,N/A,N/A,N/A
14,17,600.0000,3.2069,120.1420,3.9404,0.440900,N/A,N/A,N/A
14,18,599.9070,3.0094,119.7891,3.9410,0.440200,N/A,N/A,N/A
14,19,599.9070,3.1818,119.7891,3.9410,0.440900,N/A,N/A,N/A
14,20,599.8969,3.1784,122.2331,3.9327,0.440800,N/A,N/A,N/A
14,21,600.0000,3.1784,122.2331,3.9332,0.440900,N/A,N/A,N/A
