Generation,Individual,theta_5_c,pr_scbc,theta_w_c,pr_orc,Fitness,ThermalEfficiency,ExergyEfficiency,Cost
81,43,599.9934,3.0579,117.5572,3.9994,0.525000,0.440600,0.651600,N/A
81,44,600.0000,3.2465,116.2933,3.9985,0.525680,0.441200,0.652400,N/A
81,45,599.9990,3.2465,116.2933,3.9985,0.525680,0.441200,0.652400,N/A
81,46,599.9955,3.2177,115.6939,3.9473,0.525440,0.441000,0.652100,N/A
81,47,599.9955,3.2969,115.6939,3.9997,0.525480,0.441000,0.652200,N/A
81,48,599.9900,3.2466,115.1195,3.9985,0.525680,0.441200,0.652400,N/A
81,49,599.9900,3.2466,115.1195,3.8052,0.524860,0.440500,0.651400,N/A
81,50,600.0000,3.2476,115.9801,3.9992,0.525720,0.441200,0.652500,N/A
82,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
82,2,599.9916,3.2457,114.4667,3.9990,0.525680,0.441200,0.652400,N/A
82,3,599.9916,3.5795,114.4667,3.9990,0.524760,0.440400,0.651300,N/A
82,4,600.0000,3.2476,115.8530,3.9992,0.525720,0.441200,0.652500,N/A
82,5,597.9947,3.2476,115.8530,3.9992,0.524940,0.440300,0.651900,N/A
82,6,599.9982,3.2164,117.1344,3.7868,0.524760,0.440400,0.651300,N/A
82,7,584.5858,3.2420,117.1344,3.9989,0.519940,0.434500,0.648100,N/A
82,8,599.9878,3.3723,116.1640,4.0000,0.525440,0.441000,0.652100,N/A
82,9,599.9878,3.2471,116.1640,3.9993,0.525680,0.441200,0.652400,N/A
82,10,599.9960,3.2462,111.8204,3.7727,0.524760,0.440400,0.651300,N/A
82,11,599.9960,3.2462,112.9030,3.9994,0.525680,0.441200,0.652400,N/A
82,12,600.0000,3.2475,116.9108,3.9997,0.525720,0.441200,0.652500,N/A
82,13,600.0000,3.2476,115.9801,3.9992,0.525720,0.441200,0.652500,N/A
82,14,600.0000,3.4208,114.0067,3.9988,0.525340,0.440900,0.652000,N/A
82,15,599.9990,3.2486,110.8570,3.9988,0.525720,0.441200,0.652500,N/A
82,16,599.9965,3.2475,123.1934,4.0000,0.525680,0.441200,0.652400,N/A
82,17,599.9931,3.2448,115.4345,3.9995,0.525680,0.441200,0.652400,N/A
82,18,599.9972,3.2327,114.3522,3.8051,0.524900,0.440500,0.651500,N/A
82,19,599.9972,3.2327,111.6457,3.9733,0.525580,0.441100,0.652300,N/A
82,20,599.9895,3.2476,116.5527,3.9994,0.525720,0.441200,0.652500,N/A
82,21,599.9895,3.1632,116.5527,3.9994,0.525480,0.441000,0.652200,N/A
82,22,600.0000,3.2476,116.4455,3.8229,0.525000,0.440600,0.651600,N/A
82,23,600.0000,3.2476,116.4455,3.9995,0.525720,0.441200,0.652500,N/A
82,24,599.9929,3.0433,115.5238,3.9997,0.524960,0.440600,0.651500,N/A
82,25,599.9929,3.2476,115.5238,3.9997,0.525720,0.441200,0.652500,N/A
82,26,599.9982,3.2485,109.7325,3.9992,0.525720,0.441200,0.652500,N/A
82,27,599.9982,3.1848,117.8296,3.9782,0.525480,0.441000,0.652200,N/A
82,28,598.7438,3.2475,114.4974,4.0000,0.525260,0.440700,0.652100,N/A
82,29,599.9964,3.2475,114.4974,3.9993,0.525720,0.441200,0.652500,N/A
82,30,599.9964,3.2475,114.4974,3.9993,0.525720,0.441200,0.652500,N/A
82,31,600.0000,3.2495,114.4869,3.9992,0.525720,0.441200,0.652500,N/A
82,32,599.9920,2.9439,120.4058,3.9996,0.524180,0.439900,0.650600,N/A
82,33,599.9920,3.2158,115.0285,3.9996,0.525620,0.441100,0.652400,N/A
82,34,599.9950,3.3221,116.0151,3.9517,0.525240,0.440800,0.651900,N/A
82,35,599.9950,3.2470,116.0151,3.9991,0.525680,0.441200,0.652400,N/A
82,36,599.9924,3.4919,113.6453,3.9995,0.525100,0.440700,0.651700,N/A
82,37,599.9924,3.2946,113.6453,4.0000,0.525440,0.441000,0.652100,N/A
82,38,600.0000,3.2465,112.6634,4.0000,0.525680,0.441200,0.652400,N/A
82,39,600.0000,3.2465,112.6634,3.9986,0.525680,0.441200,0.652400,N/A
82,40,599.9929,3.2476,115.0585,3.9994,0.525720,0.441200,0.652500,N/A
82,41,599.9929,3.2476,115.0585,3.9994,0.525720,0.441200,0.652500,N/A
82,42,600.0000,3.2052,116.3215,3.9874,0.525580,0.441100,0.652300,N/A
82,43,599.9893,3.2462,116.3215,3.9993,0.525680,0.441200,0.652400,N/A
82,44,595.5674,3.2471,111.5876,3.9988,0.524060,0.439300,0.651200,N/A
82,45,594.3014,3.0062,114.7968,3.9988,0.522820,0.438100,0.649900,N/A
82,46,598.2329,3.2474,117.4406,3.9994,0.525000,0.440400,0.651900,N/A
82,47,600.0000,3.2495,114.4869,3.9992,0.525720,0.441200,0.652500,N/A
82,48,599.9968,3.2476,115.1855,3.9989,0.525720,0.441200,0.652500,N/A
82,49,599.9968,3.2476,113.2128,3.9989,0.525720,0.441200,0.652500,N/A
82,50,584.2153,3.2476,116.5943,3.9996,0.519780,0.434300,0.648000,N/A
83,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
83,2,600.0000,3.3723,116.1640,3.6682,0.524040,0.439800,0.650400,N/A
83,3,599.9931,3.2448,115.4345,3.9995,0.525680,0.441200,0.652400,N/A
83,4,599.9964,3.2475,109.8623,3.9993,0.525720,0.441200,0.652500,N/A
83,5,599.9964,3.2475,114.4974,3.9993,0.525720,0.441200,0.652500,N/A
83,6,600.0000,3.2486,118.1657,3.9993,0.525680,0.441200,0.652400,N/A
83,7,599.9964,3.2486,114.7727,3.6661,0.524380,0.440100,0.650800,N/A
83,8,600.0000,3.2155,115.3663,3.9888,0.525580,0.441100,0.652300,N/A
83,9,598.4751,3.2155,119.8568,4.0000,0.525060,0.440500,0.651900,N/A
83,10,598.8711,3.2461,116.4375,3.9994,0.525260,0.440700,0.652100,N/A
83,11,599.9931,3.2461,116.4375,3.9994,0.525680,0.441200,0.652400,N/A
83,12,589.6663,2.9584,115.4714,3.9994,0.520860,0.435900,0.648300,N/A
83,13,590.0872,3.2475,115.4714,3.9691,0.521980,0.436900,0.649600,N/A
83,14,600.0000,3.2475,116.2173,3.9997,0.525720,0.441200,0.652500,N/A
83,15,599.9964,3.2475,116.2173,4.0000,0.525720,0.441200,0.652500,N/A
83,16,596.7465,3.2474,113.0270,4.0000,0.524520,0.439800,0.651600,N/A
83,17,599.9938,3.2474,113.0270,3.9894,0.525680,0.441200,0.652400,N/A
83,18,599.9991,3.2490,114.0219,3.9097,0.525340,0.440900,0.652000,N/A
83,19,599.9991,3.2490,112.1097,3.9992,0.525720,0.441200,0.652500,N/A
83,20,599.9964,3.2264,115.6900,3.9934,0.525680,0.441200,0.652400,N/A
83,21,599.9964,3.2264,115.6900,3.9934,0.525680,0.441200,0.652400,N/A
83,22,599.9982,3.0856,115.7041,3.9995,0.525240,0.440800,0.651900,N/A
83,23,599.9982,3.2475,110.2470,3.9995,0.525720,0.441200,0.652500,N/A
83,24,599.9920,3.2158,115.0285,3.9996,0.525620,0.441100,0.652400,N/A
83,25,585.5467,3.2485,109.7325,3.9992,0.520400,0.435000,0.648500,N/A
83,26,600.0000,3.2259,114.4924,3.9937,0.525680,0.441200,0.652400,N/A
83,27,600.0000,3.0177,114.4924,3.9937,0.524760,0.440400,0.651300,N/A
83,28,599.9965,3.0828,123.1934,4.0000,0.525140,0.440700,0.651800,N/A
83,29,587.1879,3.0476,116.5527,3.9994,0.520500,0.435300,0.648300,N/A
83,30,599.9964,3.0688,115.5193,3.9993,0.525100,0.440700,0.651700,N/A
83,31,599.9964,3.2476,115.5193,3.9993,0.525720,0.441200,0.652500,N/A
83,32,591.8417,3.2480,113.9834,3.9995,0.522700,0.437700,0.650200,N/A
83,33,591.1261,3.3553,105.6567,3.9995,0.510380,0.427300,0.635000,N/A
83,34,600.0000,3.2481,112.3955,3.9993,0.525720,0.441200,0.652500,N/A
83,35,599.9956,3.2481,112.3955,4.0000,0.525720,0.441200,0.652500,N/A
83,36,599.9960,3.2715,113.8459,3.9998,0.525340,0.440900,0.652000,N/A
83,37,599.9960,3.2312,113.8459,3.9998,0.525680,0.441200,0.652400,N/A
83,38,599.9982,3.2485,109.7325,3.9992,0.525720,0.441200,0.652500,N/A
83,39,599.9960,3.2598,112.9030,3.9994,0.525620,0.441100,0.652400,N/A
83,40,599.9931,3.2063,116.4375,3.9994,0.525620,0.441100,0.652400,N/A
83,41,599.9931,3.2461,116.4375,4.0000,0.525680,0.441200,0.652400,N/A
83,42,599.9947,3.2469,116.6161,3.9995,0.525680,0.441200,0.652400,N/A
83,43,599.9947,3.2469,116.6161,3.9995,0.525680,0.441200,0.652400,N/A
83,44,600.0000,3.2476,115.5828,4.0000,0.525720,0.441200,0.652500,N/A
83,45,599.9984,3.2476,115.5828,3.9990,0.525720,0.441200,0.652500,N/A
83,46,600.0000,3.2467,116.0587,3.9992,0.525680,0.441200,0.652400,N/A
83,47,599.9922,3.2467,114.7626,3.9992,0.525680,0.441200,0.652400,N/A
83,48,596.9865,3.3631,115.3812,3.9889,0.524240,0.439600,0.651200,N/A
83,49,599.9982,3.3013,114.2934,3.9992,0.525440,0.441000,0.652100,N/A
83,50,599.9930,3.3711,112.9483,3.9992,0.525440,0.441000,0.652100,N/A
84,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
84,2,600.0000,3.2483,115.2806,3.9993,0.525720,0.441200,0.652500,N/A
84,3,591.6014,3.2483,115.2806,3.7778,0.521680,0.436800,0.649000,N/A
84,4,599.9978,3.2478,114.3064,3.9999,0.525720,0.441200,0.652500,N/A
84,5,599.9978,3.3592,115.5623,3.9999,0.525440,0.441000,0.652100,N/A
84,6,599.9973,3.2480,112.9749,3.9996,0.525720,0.441200,0.652500,N/A
84,7,599.9973,3.2480,112.9749,4.0000,0.525720,0.441200,0.652500,N/A
84,8,599.9974,3.2476,115.0401,3.9991,0.525720,0.441200,0.652500,N/A
84,9,599.9974,3.2476,115.0401,3.9991,0.525720,0.441200,0.652500,N/A
84,10,593.9240,3.2476,112.9149,4.0000,0.523480,0.438600,0.650800,N/A
84,11,600.0000,3.2476,113.5002,3.9997,0.525720,0.441200,0.652500,N/A
84,12,599.9996,3.2518,112.2526,3.9993,0.525680,0.441200,0.652400,N/A
84,13,599.9996,3.2485,112.2526,3.9993,0.525720,0.441200,0.652500,N/A
84,14,599.9987,3.2483,113.8463,3.8183,0.525000,0.440600,0.651600,N/A
84,15,600.0000,3.0344,113.8463,3.9991,0.524960,0.440600,0.651500,N/A
84,16,600.0000,3.2366,116.7387,4.0000,0.525680,0.441200,0.652400,N/A
84,17,599.9965,3.2366,115.9665,3.9965,0.525680,0.441200,0.652400,N/A
84,18,600.0000,3.2372,116.3291,3.9965,0.525620,0.441100,0.652400,N/A
84,19,600.0000,3.2372,116.3291,3.9965,0.525620,0.441100,0.652400,N/A
84,20,591.2759,3.3214,116.2173,3.9997,0.522440,0.437400,0.650000,N/A
84,21,600.0000,3.2475,116.2173,3.9997,0.525720,0.441200,0.652500,N/A
84,22,599.9996,3.2483,118.5235,3.9996,0.525680,0.441200,0.652400,N/A
84,23,599.9996,3.1171,114.7473,4.0000,0.525340,0.440900,0.652000,N/A
84,24,599.9951,3.2475,118.1240,3.9997,0.525720,0.441200,0.652500,N/A
84,25,599.9951,3.2475,112.7542,3.9997,0.525720,0.441200,0.652500,N/A
84,26,599.9980,3.2394,114.7144,3.9999,0.525720,0.441200,0.652500,N/A
84,27,599.9980,3.2394,121.6447,3.9999,0.525680,0.441200,0.652400,N/A
84,28,599.4338,3.8702,116.0638,3.9964,0.522580,0.438500,0.648700,N/A
84,29,599.4338,2.9615,116.0638,3.9964,0.524160,0.439800,0.650700,N/A
84,30,599.9964,3.2477,115.4739,3.9994,0.525720,0.441200,0.652500,N/A
84,31,599.9964,3.2477,113.1743,3.9994,0.525720,0.441200,0.652500,N/A
84,32,599.9973,3.1586,115.0726,3.9556,0.525340,0.440900,0.652000,N/A
84,33,599.9973,3.0066,112.6259,3.9993,0.524760,0.440400,0.651300,N/A
84,34,599.9964,3.2475,100.8964,3.9993,0.512460,0.430100,0.636000,N/A
84,35,600.0000,3.1603,113.5645,3.9937,0.525480,0.441000,0.652200,N/A
84,36,599.9948,3.2474,117.7211,3.9997,0.525720,0.441200,0.652500,N/A
84,37,599.9948,3.2474,116.8289,3.9997,0.525720,0.441200,0.652500,N/A
84,38,599.9974,3.2476,115.9001,3.9995,0.525720,0.441200,0.652500,N/A
84,39,599.9974,3.2633,115.9001,4.0000,0.525580,0.441100,0.652300,N/A
84,40,599.9996,3.2485,115.4338,3.9993,0.525720,0.441200,0.652500,N/A
84,41,599.9996,3.3749,113.9461,3.9993,0.525440,0.441000,0.652100,N/A
84,42,599.9962,3.2288,114.7679,3.9957,0.525680,0.441200,0.652400,N/A
84,43,600.0000,3.2288,114.7679,3.9966,0.525680,0.441200,0.652400,N/A
84,44,599.9978,3.2478,118.2261,4.0000,0.525680,0.441200,0.652400,N/A
84,45,599.9978,3.2478,113.9892,3.8700,0.525200,0.440800,0.651800,N/A
84,46,600.0000,3.2317,115.2870,3.9995,0.525680,0.441200,0.652400,N/A
84,47,600.0000,3.3878,114.6634,3.9995,0.525340,0.440900,0.652000,N/A
84,48,596.4643,3.2472,115.5568,3.9994,0.524420,0.439700,0.651500,N/A
84,49,600.0000,3.2472,115.5568,3.9994,0.525720,0.441200,0.652500,N/A
84,50,599.9964,3.2475,115.3574,4.0000,0.525720,0.441200,0.652500,N/A
85,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
85,2,599.9985,3.2497,114.0763,3.9994,0.525720,0.441200,0.652500,N/A
85,3,599.9985,3.2670,114.0763,3.9994,0.525580,0.441100,0.652300,N/A
85,4,599.9968,3.2384,113.8714,3.8425,0.525100,0.440700,0.651700,N/A
85,5,599.9968,3.1649,113.8714,3.9979,0.525480,0.441000,0.652200,N/A
85,6,599.9956,3.2993,115.0016,3.9995,0.525480,0.441000,0.652200,N/A
85,7,599.9956,3.2476,115.0016,3.9995,0.525720,0.441200,0.652500,N/A
85,8,600.0000,3.3549,116.1514,3.9995,0.525380,0.440900,0.652100,N/A
85,9,599.9956,3.2476,116.1514,3.9668,0.525580,0.441100,0.652300,N/A
85,10,599.9974,3.2476,115.7683,3.9991,0.525720,0.441200,0.652500,N/A
85,11,599.9978,3.2478,114.3064,3.5948,0.524040,0.439800,0.650400,N/A
85,12,599.9987,3.2474,115.2985,3.9993,0.525720,0.441200,0.652500,N/A
85,13,599.9987,3.2474,113.7477,4.0000,0.525720,0.441200,0.652500,N/A
85,14,599.9948,3.2474,117.2750,3.8711,0.525200,0.440800,0.651800,N/A
85,15,583.3757,3.2474,117.2750,3.7720,0.518560,0.433200,0.646600,N/A
85,16,577.4838,3.2478,117.9585,3.8794,0.516800,0.431000,0.645500,N/A
85,17,599.9974,3.2478,114.0075,3.6640,0.524380,0.440100,0.650800,N/A
85,18,600.0000,3.2433,115.1356,4.0000,0.525680,0.441200,0.652400,N/A
85,19,599.5537,3.2433,115.1356,3.8506,0.524940,0.440500,0.651600,N/A
85,20,599.9996,3.2518,113.7466,3.8990,0.525300,0.440900,0.651900,N/A
85,21,598.5082,3.2485,113.4484,3.9993,0.525200,0.440600,0.652100,N/A
85,22,599.9957,3.2381,113.7611,3.9977,0.525720,0.441200,0.652500,N/A
85,23,599.9957,3.3032,113.7611,3.9977,0.525440,0.441000,0.652100,N/A
85,24,600.0000,3.5383,116.5567,3.9994,0.524900,0.440500,0.651500,N/A
85,25,600.0000,3.2478,113.9638,3.9999,0.525720,0.441200,0.652500,N/A
85,26,578.2830,3.2436,117.9756,3.9999,0.517540,0.431700,0.646300,N/A
85,27,600.0000,3.2436,117.9756,3.9999,0.525680,0.441200,0.652400,N/A
85,28,599.9973,3.1828,112.5034,4.0000,0.525580,0.441100,0.652300,N/A
85,29,580.3901,3.2480,104.4904,3.9995,0.506280,0.422600,0.631800,N/A
85,30,599.9988,3.2440,115.0741,3.9996,0.525680,0.441200,0.652400,N/A
85,31,599.9988,3.2440,115.0741,3.9996,0.525680,0.441200,0.652400,N/A
85,32,600.0000,3.2482,114.8701,3.9996,0.525720,0.441200,0.652500,N/A
85,33,599.9987,3.2482,114.8701,3.9996,0.525720,0.441200,0.652500,N/A
85,34,599.9976,3.2479,114.0174,3.9995,0.525720,0.441200,0.652500,N/A
85,35,599.9976,3.2479,114.0174,3.9480,0.525480,0.441000,0.652200,N/A
85,36,599.9987,3.2426,114.6520,3.9983,0.525680,0.441200,0.652400,N/A
85,37,600.0000,3.2426,114.6520,3.9983,0.525680,0.441200,0.652400,N/A
85,38,599.9982,3.2476,118.7200,3.9996,0.525680,0.441200,0.652400,N/A
85,39,599.9982,3.2476,111.8334,3.9996,0.525720,0.441200,0.652500,N/A
85,40,600.0000,3.0779,120.6801,3.9996,0.525140,0.440700,0.651800,N/A
85,41,599.9958,3.1117,115.6492,3.9996,0.525340,0.440900,0.652000,N/A
85,42,600.0000,3.2474,115.2985,3.9993,0.525720,0.441200,0.652500,N/A
85,43,599.9987,3.2474,115.2985,4.0000,0.525720,0.441200,0.652500,N/A
85,44,599.9949,3.2475,115.2377,3.9997,0.525720,0.441200,0.652500,N/A
85,45,599.9949,3.2475,115.2377,3.8186,0.525000,0.440600,0.651600,N/A
85,46,599.9976,3.2423,114.5417,3.9981,0.525680,0.441200,0.652400,N/A
85,47,600.0000,3.2423,114.5417,3.9981,0.525680,0.441200,0.652400,N/A
85,48,590.9840,3.2485,115.4338,3.9993,0.522380,0.437300,0.650000,N/A
85,49,599.9996,3.2485,115.4338,4.0000,0.525720,0.441200,0.652500,N/A
85,50,599.9958,3.4151,112.9643,3.9996,0.525340,0.440900,0.652000,N/A
86,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
86,2,599.9993,3.2453,114.7059,3.9988,0.525680,0.441200,0.652400,N/A
86,3,599.9993,3.2504,114.7059,3.9988,0.525680,0.441200,0.652400,N/A
86,4,599.9968,3.2474,115.3120,3.9995,0.525720,0.441200,0.652500,N/A
86,5,599.9968,3.2474,115.2681,3.9995,0.525720,0.441200,0.652500,N/A
86,6,599.9992,3.3940,115.3165,3.9994,0.525340,0.440900,0.652000,N/A
86,7,597.7044,3.3940,115.3165,3.9994,0.524500,0.439900,0.651400,N/A
86,8,589.1497,3.2479,113.3517,4.0000,0.521660,0.436500,0.649400,N/A
86,9,600.0000,3.2479,113.3517,3.5290,0.523760,0.439600,0.650000,N/A
86,10,599.9624,3.2482,111.8051,3.9996,0.525720,0.441200,0.652500,N/A
86,11,600.0000,3.2476,113.1157,3.9604,0.525580,0.441100,0.652300,N/A
86,12,599.9986,3.2485,114.6874,3.9993,0.525720,0.441200,0.652500,N/A
86,13,599.9986,3.6500,114.6874,3.9993,0.524380,0.440100,0.650800,N/A
86,14,599.9949,3.3379,115.2377,3.9997,0.525440,0.441000,0.652100,N/A
86,15,599.9957,3.1436,113.7611,4.0000,0.525480,0.441000,0.652200,N/A
86,16,600.0000,3.2433,114.5974,3.9989,0.525680,0.441200,0.652400,N/A
86,17,599.9976,3.6115,114.5974,4.0000,0.524620,0.440300,0.651100,N/A
86,18,599.9980,3.2479,115.3192,3.9994,0.525720,0.441200,0.652500,N/A
86,19,599.9980,3.2479,115.3192,3.9011,0.525340,0.440900,0.652000,N/A
86,20,599.9981,3.2476,114.6579,3.9998,0.525720,0.441200,0.652500,N/A
86,21,599.9981,3.2633,114.6579,3.9998,0.525580,0.441100,0.652300,N/A
86,22,599.9987,3.0393,114.8701,4.0000,0.524960,0.440600,0.651500,N/A
86,23,599.9987,3.2482,112.9720,3.9996,0.525720,0.441200,0.652500,N/A
86,24,599.9969,3.2476,108.2730,3.9995,0.525720,0.441200,0.652500,N/A
86,25,598.1212,2.9335,113.4175,4.0000,0.523560,0.439200,0.650100,N/A
86,26,599.9992,3.2460,114.3090,3.9988,0.525680,0.441200,0.652400,N/A
86,27,588.8407,3.2460,114.3090,3.9615,0.521460,0.436300,0.649200,N/A
86,28,599.0676,3.4406,117.0054,4.0000,0.524920,0.440400,0.651700,N/A
86,29,599.9987,3.1897,114.9721,3.8837,0.525140,0.440700,0.651800,N/A
86,30,599.9968,3.2450,110.1349,3.9990,0.525680,0.441200,0.652400,N/A
86,31,599.9968,3.2450,113.0614,4.0000,0.525680,0.441200,0.652400,N/A
86,32,599.9980,3.2488,114.0469,3.9995,0.525720,0.441200,0.652500,N/A
86,33,587.3627,3.2488,114.2171,4.0000,0.521020,0.435700,0.649000,N/A
86,34,599.9994,3.2478,114.3089,3.9519,0.525540,0.441100,0.652200,N/A
86,35,599.9994,3.2478,114.3089,3.9998,0.525720,0.441200,0.652500,N/A
86,36,600.0000,3.2436,117.9756,3.9999,0.525680,0.441200,0.652400,N/A
86,37,599.9956,3.2476,115.0016,3.9995,0.525720,0.441200,0.652500,N/A
86,38,599.9948,3.2396,116.2564,3.9354,0.525440,0.441000,0.652100,N/A
86,39,600.0000,3.2474,116.2564,3.9354,0.525480,0.441000,0.652200,N/A
86,40,596.0859,3.2450,114.9752,3.9988,0.524260,0.439500,0.651400,N/A
86,41,581.6180,3.2450,114.9752,3.9988,0.518840,0.433200,0.647300,N/A
86,42,599.9992,3.2489,114.4732,3.9995,0.525720,0.441200,0.652500,N/A
86,43,599.9992,3.2489,114.4732,3.9995,0.525720,0.441200,0.652500,N/A
86,44,599.9988,3.2480,114.4438,3.9996,0.525720,0.441200,0.652500,N/A
86,45,599.9988,3.2480,114.4438,3.9996,0.525720,0.441200,0.652500,N/A
86,46,593.4690,3.2710,117.9177,3.8916,0.522840,0.438000,0.650100,N/A
86,47,599.9978,3.2710,114.8268,3.9989,0.525580,0.441100,0.652300,N/A
86,48,599.9976,3.2433,114.5974,3.9989,0.525680,0.441200,0.652400,N/A
86,49,599.9976,3.2433,114.5974,3.9989,0.525680,0.441200,0.652400,N/A
86,50,599.9991,3.3917,109.1981,3.9997,0.525340,0.440900,0.652000,N/A
87,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
87,2,599.9974,3.4116,114.1903,3.9997,0.525340,0.440900,0.652000,N/A
87,3,599.9974,3.2464,114.1903,3.7095,0.524520,0.440200,0.651000,N/A
87,4,583.5775,3.2461,114.5353,3.9992,0.519580,0.434100,0.647800,N/A
87,5,600.0000,3.2509,114.5353,3.9992,0.525680,0.441200,0.652400,N/A
87,6,599.9800,3.2457,113.2013,3.9992,0.525680,0.441200,0.652400,N/A
87,7,599.9800,2.9350,108.3093,3.9992,0.524140,0.439900,0.650500,N/A
87,8,599.9996,3.2448,116.1423,3.9993,0.525680,0.441200,0.652400,N/A
87,9,593.5266,3.2448,107.4614,3.9280,0.512180,0.429100,0.636800,N/A
87,10,599.9993,3.2496,114.5895,3.6071,0.524040,0.439800,0.650400,N/A
87,11,600.0000,3.2496,112.6605,3.8426,0.525100,0.440700,0.651700,N/A
87,12,600.0000,3.2481,110.2674,3.9994,0.525720,0.441200,0.652500,N/A
87,13,599.9978,3.2481,111.4802,3.9994,0.525720,0.441200,0.652500,N/A
87,14,599.9931,3.4365,114.8028,4.0000,0.525240,0.440800,0.651900,N/A
87,15,576.5550,3.2480,114.4438,3.9996,0.516860,0.430900,0.645800,N/A
87,16,599.9987,3.3016,114.7079,3.9416,0.525240,0.440800,0.651900,N/A
87,17,600.0000,3.1302,113.0605,3.9416,0.525200,0.440800,0.651800,N/A
87,18,599.9968,3.2450,111.2418,4.0000,0.525680,0.441200,0.652400,N/A
87,19,599.9968,3.5106,122.2209,3.9995,0.525000,0.440600,0.651600,N/A
87,20,599.9993,3.2483,116.6933,3.9298,0.525440,0.441000,0.652100,N/A
87,21,599.9993,3.2483,115.8158,3.9757,0.525580,0.441100,0.652300,N/A
87,22,599.9950,3.3460,112.8568,3.9995,0.525440,0.441000,0.652100,N/A
87,23,583.6167,3.2475,112.8568,3.7513,0.518560,0.433200,0.646600,N/A
87,24,599.9992,3.2489,114.4732,3.9995,0.525720,0.441200,0.652500,N/A
87,25,599.9993,3.2504,115.0053,3.9988,0.525680,0.441200,0.652400,N/A
87,26,599.9981,2.8940,114.6579,4.0000,0.523760,0.439600,0.650000,N/A
87,27,594.7691,3.2450,110.8503,4.0000,0.523800,0.439000,0.651000,N/A
87,28,599.9990,3.1265,114.4585,3.9995,0.525380,0.440900,0.652100,N/A
87,29,593.4639,3.2485,114.4585,3.9995,0.523280,0.438400,0.650600,N/A
87,30,599.9979,3.2455,114.6277,3.9993,0.525680,0.441200,0.652400,N/A
87,31,599.9979,3.2455,114.6277,3.9993,0.525680,0.441200,0.652400,N/A
87,32,600.0000,3.2457,113.2013,4.0000,0.525680,0.441200,0.652400,N/A
87,33,599.9800,3.2457,113.2013,4.0000,0.525680,0.441200,0.652400,N/A
87,34,599.9802,3.2485,112.9260,3.9995,0.525720,0.441200,0.652500,N/A
87,35,599.9802,3.2485,112.9260,3.9995,0.525720,0.441200,0.652500,N/A
87,36,599.9982,3.4298,114.5206,3.9998,0.525340,0.440900,0.652000,N/A
87,37,600.0000,3.4298,114.5206,3.9998,0.525340,0.440900,0.652000,N/A
87,38,599.9978,3.2465,113.7526,3.9998,0.525680,0.441200,0.652400,N/A
87,39,599.9978,3.2465,110.9565,3.9998,0.525680,0.441200,0.652400,N/A
87,40,599.9974,3.2481,118.2579,3.9995,0.525680,0.441200,0.652400,N/A
87,41,599.9974,3.2481,114.6794,3.9995,0.525720,0.441200,0.652500,N/A
87,42,599.9956,3.5944,116.3799,3.9994,0.524720,0.440400,0.651200,N/A
87,43,598.6047,3.2476,116.3799,3.9532,0.525060,0.440500,0.651900,N/A
87,44,600.0000,2.9688,113.7611,4.0000,0.524420,0.440100,0.650900,N/A
87,45,599.9968,3.2474,116.8850,3.9995,0.525720,0.441200,0.652500,N/A
87,46,600.0000,3.2485,114.4585,3.9995,0.525720,0.441200,0.652500,N/A
87,47,599.9990,3.1778,112.9360,3.9995,0.525580,0.441100,0.652300,N/A
87,48,579.8590,3.2478,115.6816,3.9995,0.518160,0.432400,0.646800,N/A
87,49,599.9796,3.2478,109.4119,3.9995,0.525720,0.441200,0.652500,N/A
87,50,599.9990,3.2485,113.7226,3.9995,0.525720,0.441200,0.652500,N/A
88,1,599.9931,3.2474,117.4406,3.9994,0.525720,0.441200,0.652500,N/A
88,2,599.9890,3.2475,113.3393,3.9997,0.525720,0.441200,0.652500,N/A
88,3,599.9890,3.2475,110.0364,3.9997,0.525720,0.441200,0.652500,N/A
88,4,600.0000,3.0598,113.6922,3.9995,0.525100,0.440700,0.651700,N/A
88,5,599.9901,3.2485,114.2904,3.9995,0.525720,0.441200,0.652500,N/A
88,6,599.9895,3.2158,113.8299,3.9998,0.525680,0.441200,0.652400,N/A
88,7,599.9895,3.1861,114.9842,3.9998,0.525580,0.441100,0.652300,N/A
88,8,599.9801,3.2471,111.8547,3.9994,0.525680,0.441200,0.652400,N/A
88,9,599.9801,3.2471,113.0636,3.9994,0.525680,0.441200,0.652400,N/A
88,10,599.9973,3.2477,114.1826,3.9995,0.525720,0.441200,0.652500,N/A
88,11,599.9973,3.2477,113.0038,3.9995,0.525720,0.441200,0.652500,N/A
88,12,599.9986,3.2472,114.5504,3.9994,0.525720,0.441200,0.652500,N/A
88,13,599.0675,3.2472,113.5046,3.9994,0.525360,0.440800,0.652200,N/A
88,14,589.5014,3.2485,113.3243,3.9995,0.521820,0.436700,0.649500,N/A
88,15,590.1859,3.2485,113.3243,3.9995,0.522120,0.437000,0.649800,N/A
88,16,599.9996,3.2473,113.2408,3.9997,0.525720,0.441200,0.652500,N/A
